date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2019-08-14,7.21,7.21,7.2,7.2,7.2,1500,1500,-0.01,-0.139,7.20333,"August 14, 19",-0.00139
2019-08-13,36.200001,36.5,36.200001,36.5,36.5,60,60,0.06,0.829,7.28,"August 13, 19",0.00829
2019-08-12,7.27,7.3,7.27,7.3,7.3,1000,1000,0.03,0.413,7.29,"August 12, 19",0.00413
2019-08-09,7.5,7.54,7.45,7.45,7.45,2300,2300,-0.05,-0.667,7.48,"August 09, 19",-0.00667
2019-08-08,7.53,7.53,7.53,7.53,7.53,,,0,0,7.56,"August 08, 19",0
2019-08-07,7.6,7.62,7.53,7.53,7.53,2800,2800,-0.07,-0.921,7.56,"August 07, 19",-0.00921
2019-08-06,39,39,38.150002,38.150002,38.150002,480,480,-0.17,-2.179,7.68667,"August 06, 19",-0.02179
2019-08-05,8,8,7.9,7.9,7.9,3800,3800,-0.1,-1.25,7.93333,"August 05, 19",-0.0125
2019-08-02,8.08,8.08,8.08,8.08,8.08,100,100,0,0,8.08,"August 02, 19",0
2019-08-01,40.950001,40.950001,40,40.5,40.5,280,280,-0.09,-1.099,8.09667,"August 01, 19",-0.01099
2019-07-31,8.21,8.26,8.2,8.2,8.2,700,700,-0.01,-0.122,8.22,"July 31, 19",-0.00122
2019-07-30,8.29,8.29,8.29,8.29,8.29,100,100,0,0,8.29,"July 30, 19",0
2019-07-29,8.25,8.25,8.25,8.25,8.25,300,300,0,0,8.25,"July 29, 19",0
2019-07-26,8.25,8.25,8.25,8.25,8.25,900,900,0,0,8.25,"July 26, 19",0
2019-07-25,41.25,41.25,41.25,41.25,41.25,20,20,0,0,8.25,"July 25, 19",0
2019-07-24,8.15,8.32,8.15,8.26,8.26,1000,1000,0.11,1.35,8.24333,"July 24, 19",0.0135
2019-07-23,8.55,8.57,8.35,8.35,8.35,2000,2000,-0.2,-2.339,8.42333,"July 23, 19",-0.02339
2019-07-22,41.349998,41.950001,41.349998,41.900002,41.900002,120,120,0.11,1.33,8.34667,"July 22, 19",0.0133
2019-07-19,8.57,8.57,8.27,8.43,8.43,2200,2200,-0.14,-1.634,8.42333,"July 19, 19",-0.01634
2019-07-18,8.4,8.55,8.4,8.55,8.55,1200,1200,0.15,1.786,8.5,"July 18, 19",0.01786
2019-07-17,8.55,8.55,8.55,8.55,8.55,100,100,0,0,8.55,"July 17, 19",0
2019-07-16,8.55,8.56,8.55,8.55,8.55,800,800,0,0,8.55333,"July 16, 19",0
2019-07-15,42.200001,42.200001,42.200001,42.200001,42.200001,60,60,0,0,8.44,"July 15, 19",0
2019-07-12,8.73,8.76,8.61,8.61,8.61,1500,1500,-0.12,-1.375,8.66,"July 12, 19",-0.01375
2019-07-11,8.75,8.76,8.75,8.75,8.75,600,600,0,0,8.75333,"July 11, 19",0
