date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-04-13,10.6599998,10.9750004,10.5799999,10.9099998,10.7097673,897900,897900,0.04977,0.467,10.75492,"April 13, 22",0.00467
2022-04-12,10.7600002,11.0500002,10.5699997,10.6000004,10.4054575,1127000,1127000,-0.35454,-3.295,10.67515,"April 12, 22",-0.03295
2022-04-11,11.1599998,11.1599998,10.5699997,10.6899996,10.4938049,896900,896900,-0.66619,-5.969,10.74127,"April 11, 22",-0.05969
2022-04-08,10.7799997,11.1300001,10.71,11,10.7981157,499800,499800,0.01812,0.168,10.87937,"April 08, 22",0.00168
2022-04-07,10.5699997,10.8599997,10.4549999,10.7600002,10.56252,557000,557000,-0.00748,-0.071,10.62584,"April 07, 22",-0.00071
2022-04-06,11.1099997,11.1999998,10.6800003,10.7700005,10.5723381,753000,753000,-0.53766,-4.839,10.81745,"April 06, 22",-0.04839
2022-04-05,11.3900003,11.5100002,11.1549997,11.21,11.004262,780900,780900,-0.38574,-3.387,11.22309,"April 05, 22",-0.03387
2022-04-04,11.8500004,11.8500004,11.2950001,11.3999996,11.190774,626600,626600,-0.65923,-5.563,11.44526,"April 04, 22",-0.05563
2022-04-01,11.2600002,11.8400002,11.2600002,11.79,11.573617,1216700,1216700,0.31362,2.785,11.55787,"April 01, 22",0.02785
2022-03-31,11.5500002,11.7700005,11.2200003,11.25,11.0435276,969000,969000,-0.50647,-4.385,11.34451,"March 31, 22",-0.04385
2022-03-30,11.29,11.4799995,11.1499996,11.4799995,11.2693062,1026400,1026400,-0.02069,-0.183,11.29977,"March 30, 22",-0.00183
2022-03-29,11.4399996,11.4580002,10.71,11.1800003,10.9748135,1427900,1427900,-0.46519,-4.066,11.0476,"March 29, 22",-0.04066
2022-03-28,11.8999996,11.9200001,11.4799995,11.5500002,11.3380222,740600,740600,-0.56198,-4.723,11.57934,"March 28, 22",-0.04723
2022-03-25,12.0200005,12.0900002,11.665,11.9300003,11.7110481,1191100,1191100,-0.30895,-2.57,11.82202,"March 25, 22",-0.0257
2022-03-24,11.7700005,12.5,11.6499996,12.0600004,11.8386621,2602900,2602900,0.06866,0.583,11.99622,"March 24, 22",0.00583
2022-03-23,11.4399996,12.2200003,11.4399996,12.1000004,11.8779278,1483800,1483800,0.43793,3.828,11.84598,"March 23, 22",0.03828
2022-03-22,11.6499996,11.7200003,11.2049999,11.4700003,11.25949,1345200,1345200,-0.39051,-3.352,11.39483,"March 22, 22",-0.03352
2022-03-21,10.8199997,11.6099997,10.8199997,11.4799995,11.2693062,1549800,1549800,0.44931,4.153,11.2331,"March 21, 22",0.04153
2022-03-18,10.9300003,11,10.4200001,10.6999998,10.5036211,914300,914300,-0.42638,-3.901,10.64121,"March 18, 22",-0.03901
2022-03-17,10.6199999,10.9899998,10.6199999,10.9700003,10.7686663,870300,870300,0.14867,1.4,10.79289,"March 17, 22",0.014
2022-03-16,10.5100002,10.8800001,10.4399996,10.7399998,10.5428877,1000100,1000100,0.03289,0.313,10.62096,"March 16, 22",0.00313
2022-03-15,9.9300003,10.4499998,9.8199997,10.4099998,10.2189445,963700,963700,0.28894,2.91,10.16298,"March 15, 22",0.0291
2022-03-14,10.2299995,10.4300003,9.8400002,10.0100002,9.8262854,993500,993500,-0.40371,-3.946,10.0321,"March 14, 22",-0.03946
2022-03-11,10.8699999,10.8699999,10.3000002,10.3100004,10.12078,816900,816900,-0.74922,-6.893,10.43026,"March 11, 22",-0.06893
