date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-05-12,1.78,1.92,1.7,1.88,1.88,7036605,7036605,0.1,5.618,1.83333,"May 12, 22",0.05618
2022-05-11,1.785,1.94,1.73,1.78,1.78,6371171,6371171,-0.005,-0.28,1.81667,"May 11, 22",-0.0028
2022-05-10,1.78,1.81,1.67,1.76,1.76,5130361,5130361,-0.02,-1.124,1.74667,"May 10, 22",-0.01124
2022-05-09,1.79,1.87,1.67,1.71,1.71,8571764,8571764,-0.08,-4.469,1.75,"May 09, 22",-0.04469
2022-05-06,1.89,1.92,1.81,1.86,1.86,3809316,3809316,-0.03,-1.587,1.86333,"May 06, 22",-0.01587
2022-05-05,1.96,1.99,1.84,1.94,1.94,6789437,6789437,-0.02,-1.02,1.92333,"May 05, 22",-0.0102
2022-05-04,1.95,2.04,1.93,2.04,2.04,4446347,4446347,0.09,4.615,2.00333,"May 04, 22",0.04615
2022-05-03,2.06,2.08,1.96,1.99,1.99,2150693,2150693,-0.07,-3.398,2.01,"May 03, 22",-0.03398
2022-05-02,2.04,2.14,1.99,2.05,2.05,4964934,4964934,0.01,0.49,2.06,"May 02, 22",0.0049
2022-04-29,2.14,2.21,2,2.03,2.03,8680720,8680720,-0.11,-5.14,2.08,"April 29, 22",-0.0514
2022-04-28,1.99,2.055,1.91,2.04,2.04,5515926,5515926,0.05,2.513,2.00167,"April 28, 22",0.02513
2022-04-27,1.985,2.17,1.985,2.04,2.04,10910667,10910667,0.055,2.771,2.065,"April 27, 22",0.02771
2022-04-26,1.85,1.95,1.84,1.93,1.93,8852486,8852486,0.08,4.324,1.90667,"April 26, 22",0.04324
2022-04-25,1.83,1.89,1.76,1.86,1.86,7872711,7872711,0.03,1.639,1.83667,"April 25, 22",0.01639
2022-04-22,1.83,2,1.81,1.88,1.88,8941480,8941480,0.05,2.732,1.89667,"April 22, 22",0.02732
2022-04-21,1.85,1.9185,1.715,1.75,1.75,9326969,9326969,-0.1,-5.405,1.7945,"April 21, 22",-0.05405
2022-04-20,1.98,2.03,1.8,1.81,1.81,7499399,7499399,-0.17,-8.586,1.88,"April 20, 22",-0.08586
