date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2019-09-25,3.2938,3.33,3.25,3.33,3.33,6909,6909,0.0362,1.099,3.30333,"September 25, 19",0.01099
2019-09-24,3.4,3.4,3.15,3.27,3.27,8570,8570,-0.13,-3.824,3.27333,"September 24, 19",-0.03824
2019-09-23,3.1416,3.49,3.09,3.49,3.49,10141,10141,0.3484,11.09,3.35667,"September 23, 19",0.1109
2019-09-20,3.1126,3.14,3.0986,3.12,3.12,7244,7244,0.0074,0.238,3.11953,"September 20, 19",0.00238
2019-09-19,3.1,3.15,3.1,3.14,3.14,8987,8987,0.04,1.29,3.13,"September 19, 19",0.0129
2019-09-18,3.07,3.1,3.04,3.1,3.1,23361,23361,0.03,0.977,3.08,"September 18, 19",0.00977
2019-09-17,3.05,3.14,3.05,3.07,3.07,13112,13112,0.02,0.656,3.08667,"September 17, 19",0.00656
2019-09-16,3.0746,3.08,3.0207,3.05,3.05,1796,1796,-0.0246,-0.8,3.05023,"September 16, 19",-0.008
2019-09-13,3.1599,3.18,2.97,3.05,3.05,10495,10495,-0.1099,-3.478,3.06667,"September 13, 19",-0.03478
2019-09-12,3.0301,3.16,3,3,3,19417,19417,-0.0301,-0.993,3.05333,"September 12, 19",-0.00993
2019-09-11,2.9,3.11,2.9,3.09,3.09,4211,4211,0.19,6.552,3.03333,"September 11, 19",0.06552
2019-09-10,2.8242,3.03,2.8242,2.9,2.9,12264,12264,0.0758,2.684,2.91807,"September 10, 19",0.02684
2019-09-09,3.02,3.09,2.613,2.613,2.613,21499,21499,-0.407,-13.477,2.772,"September 09, 19",-0.13477
2019-09-06,3.03,3.11,3.02,3.05,3.05,6429,6429,0.02,0.66,3.06,"September 06, 19",0.0066
2019-09-05,2.94,3.07,2.94,3.04,3.04,21205,21205,0.1,3.401,3.01667,"September 05, 19",0.03401
2019-09-04,2.969,3.09,2.9496,3.02,3.02,23442,23442,0.051,1.718,3.01987,"September 04, 19",0.01718
2019-09-03,3.02,3.08,2.92,2.93,2.93,25522,25522,-0.09,-2.98,2.97667,"September 03, 19",-0.0298
2019-08-30,3.07,3.1499,2.85,2.85,2.85,3771,3771,-0.22,-7.166,2.94997,"August 30, 19",-0.07166
2019-08-29,3.05,3.14,3.02,3.04,3.04,13917,13917,-0.01,-0.328,3.06667,"August 29, 19",-0.00328
2019-08-28,3.0582,3.15,3,3.14,3.14,23702,23702,0.0818,2.675,3.09667,"August 28, 19",0.02675
2019-08-27,2.91,3.1,2.91,3.1,3.1,33793,33793,0.19,6.529,3.03667,"August 27, 19",0.06529
2019-08-26,3.05,3.05,2.8301,2.93,2.93,19050,19050,-0.12,-3.934,2.9367,"August 26, 19",-0.03934
2019-08-23,2.79,3.1,2.79,3.1,3.1,16289,16289,0.31,11.111,2.99667,"August 23, 19",0.11111
2019-08-22,2.83,2.84,2.7,2.78,2.78,16321,16321,-0.05,-1.767,2.77333,"August 22, 19",-0.01767
2019-08-21,2.67,2.8478,2.5376,2.75,2.75,41615,41615,0.08,2.996,2.7118,"August 21, 19",0.02996
2019-08-20,2.5,2.81,2.4879,2.68,2.68,40286,40286,0.18,7.2,2.6593,"August 20, 19",0.072
2019-08-19,2.5,2.6,2.35,2.58,2.58,47973,47973,0.08,3.2,2.51,"August 19, 19",0.032
2019-08-16,3.02,3.02,2.18,2.46,2.46,43585,43585,-0.56,-18.543,2.55333,"August 16, 19",-0.18543
2019-08-15,2.88,3.1,2.43,3.1,3.1,94786,94786,0.22,7.639,2.87667,"August 15, 19",0.07639
2019-08-14,2.69,2.77,2.59,2.77,2.77,26061,26061,0.08,2.974,2.71,"August 14, 19",0.02974
2019-08-13,2.57,2.78,2.57,2.66,2.66,5495,5495,0.09,3.502,2.67,"August 13, 19",0.03502
2019-08-12,2.57,2.58,2.47,2.5674,2.5674,26021,26021,-0.0026,-0.101,2.53913,"August 12, 19",-0.00101
2019-08-09,2.53,2.61,2.51,2.58,2.58,2147,2147,0.05,1.976,2.56667,"August 09, 19",0.01976
2019-08-08,2.62,2.75,2.62,2.65,2.65,6645,6645,0.03,1.145,2.67333,"August 08, 19",0.01145
2019-08-07,2.6,2.81,2.516,2.81,2.81,25461,25461,0.21,8.077,2.712,"August 07, 19",0.08077
