date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-05-14,195.899994,200,195.869995,198.639999,198.639999,17627100,17627100,2.74001,1.399,198.17,"May 14, 18",0.01399
2018-05-11,196.399994,196.460007,193.380005,194.360001,194.360001,12741100,12741100,-2.03999,-1.039,194.73334,"May 11, 18",-0.01039
2018-05-10,196.300003,199.770004,195.160004,195.960007,195.960007,21295000,21295000,-0.34,-0.173,196.96334,"May 10, 18",-0.00173
2018-05-09,195.839996,197.380005,194.5,195.429993,195.429993,13780600,13780600,-0.41,-0.209,195.77,"May 09, 18",-0.00209
2018-05-08,194.199997,197.339996,193.009995,196.309998,196.309998,21856300,21856300,2.11,1.087,195.55333,"May 08, 18",0.01087
2018-05-07,190.410004,196.600006,190.300003,195.350006,195.350006,29862200,29862200,4.94,2.594,194.08334,"May 07, 18",0.02594
2018-05-04,180.399994,190.600006,178.619995,188.889999,188.889999,57788300,57788300,8.49001,4.706,186.03667,"May 04, 18",0.04706
2018-05-03,183.5,183.589996,175.770004,182.449997,182.449997,26257600,26257600,-1.05,-0.572,180.60333,"May 03, 18",-0.00572
2018-05-02,180.800003,184.264008,180.110001,181.449997,181.449997,20681800,20681800,0.64999,0.36,181.94134,"May 02, 18",0.0036
2018-05-01,177.580002,180.320007,177.440002,179.5,179.5,10787700,10787700,1.92,1.081,179.08667,"May 01, 18",0.01081
2018-04-30,178.089996,180.039993,177.050003,178.539993,178.539993,14654000,14654000,0.45,0.253,178.54333,"April 30, 18",0.00253
2018-04-27,177.110001,178.199997,174.009995,177.160004,177.160004,15062500,15062500,0.05,0.028,176.45667,"April 27, 18",0.00028
2018-04-26,173.25,174.360001,172.050003,173.899994,173.899994,13398000,13398000,0.64999,0.375,173.43667,"April 26, 18",0.00375
2018-04-25,170.520004,171.300003,166.639999,170.220001,170.220001,17132900,17132900,-0.3,-0.176,169.38667,"April 25, 18",-0.00176
2018-04-24,177.630005,178,170.679993,173.089996,173.089996,14567500,14567500,-4.54001,-2.556,173.92333,"April 24, 18",-0.02556
2018-04-23,178.630005,179.320007,174.710007,175.570007,175.570007,12033900,12033900,-3.06,-1.713,176.53334,"April 23, 18",-0.01713
2018-04-20,179.360001,181.389999,177.529999,179.110001,179.110001,14473100,14473100,-0.25,-0.139,179.34333,"April 20, 18",-0.00139
2018-04-19,183.259995,183.630005,179.520004,181.389999,181.389999,11989000,11989000,-1.87,-1.02,181.51334,"April 19, 18",-0.0102
2018-04-18,178.899994,182.880005,177.639999,182.679993,182.679993,16972700,16972700,3.78,2.113,181.06667,"April 18, 18",0.02113
2018-04-17,174.830002,179.339996,174.830002,178.699997,178.699997,16285800,16285800,3.87,2.214,177.62333,"April 17, 18",0.02214
2018-04-16,172.009995,174.789993,171.009995,174.699997,174.699997,9876200,9876200,2.69,1.564,173.5,"April 16, 18",0.01564
2018-04-13,176.720001,176.800003,171.070007,172.039993,172.039993,13526200,13526200,-4.68001,-2.648,173.30333,"April 13, 18",-0.02648
2018-04-12,175.929993,177.899994,174.559998,175.919998,175.919998,11133900,11133900,-0.01,-0.006,176.12666,"April 12, 18",-0.00006
2018-04-11,176.479996,178.160004,174.740005,175.360001,175.360001,10170500,10170500,-1.12,-0.635,176.08667,"April 11, 18",-0.00635
2018-04-10,175.100006,177.880005,173.850006,177.100006,177.100006,20436200,20436200,2,1.142,176.27667,"April 10, 18",0.01142
2018-04-09,169.75,172.720001,168.610001,169.869995,169.869995,14717300,14717300,0.12,0.071,170.4,"April 09, 18",0.00071
2018-04-06,169.839996,172.270004,166.399994,167.520004,167.520004,18210000,18210000,-2.31999,-1.366,168.73,"April 06, 18",-0.01366
2018-04-05,175.479996,176.559998,171.169998,172.570007,172.570007,18250900,18250900,-2.90999,-1.658,173.43333,"April 05, 18",-0.01658
2018-04-04,166.880005,172.410004,166.130005,172.070007,172.070007,24573600,24573600,5.19,3.11,170.20334,"April 04, 18",0.0311
2018-04-03,179.259995,179.580002,173,174.669998,174.669998,19975100,19975100,-4.59,-2.561,175.75,"April 03, 18",-0.02561
2018-04-02,182.809998,183.509995,175.75,177.610001,177.610001,16028700,16028700,-5.2,-2.844,178.95667,"April 02, 18",-0.02844
2018-03-29,180.880005,185.130005,178.619995,183.539993,183.539993,16378900,16378900,2.65999,1.471,182.43,"March 29, 18",0.01471
2018-03-28,180.729996,183.440002,177.570007,178.910004,178.910004,20081100,20081100,-1.81999,-1.007,179.97334,"March 28, 18",-0.01007
2018-03-27,192.240005,192.25,180.660004,181.889999,181.889999,16627900,16627900,-10.35001,-5.384,184.93333,"March 27, 18",-0.05384
2018-03-26,187.889999,190.619995,184.320007,190.5,190.5,16758700,16758700,2.61,1.389,188.48,"March 26, 18",0.01389
2018-03-23,186.850006,187.139999,180.401001,181.199997,181.199997,18714400,18714400,-5.65001,-3.024,182.91367,"March 23, 18",-0.03024
2018-03-22,190.75,192.389999,184.600006,184.649994,184.649994,25355700,25355700,-6.10001,-3.198,187.21333,"March 22, 18",-0.03198
2018-03-21,198.800003,198.880005,194.570007,195.300003,195.300003,12047300,12047300,-3.5,-1.761,196.25001,"March 21, 18",-0.01761
2018-03-20,194.949997,199.210007,194.539993,198.949997,198.949997,11952000,11952000,4,2.052,197.56667,"March 20, 18",0.02052
2018-03-19,198,198.429993,192.800995,194.529999,194.529999,19681400,19681400,-3.47,-1.753,195.25366,"March 19, 18",-0.01753
2018-03-16,198.399994,200.380005,197.259995,200.279999,200.279999,26948700,26948700,1.88001,0.948,199.30667,"March 16, 18",0.00948
2018-03-15,198.440002,201.5,196.520004,199.059998,199.059998,33504600,33504600,0.62,0.312,199.02667,"March 15, 18",0.00312
2018-03-14,190.289993,193.630005,190.220001,192.559998,192.559998,20032300,20032300,2.27001,1.193,192.13667,"March 14, 18",0.01193
2018-03-13,193.880005,194.25,187.389999,188.410004,188.410004,14826700,14826700,-5.47,-2.821,190.01667,"March 13, 18",-0.02821
2018-03-12,192.300003,194.399994,190.899994,192.740005,192.740005,17826200,17826200,0.44,0.229,192.68,"March 12, 18",0.00229
2018-03-09,189.639999,190.699997,188.009995,190.550003,190.550003,14208400,14208400,0.91,0.48,189.75333,"March 09, 18",0.0048
2018-03-08,189.050003,190.229996,186.570007,187.179993,187.179993,14331400,14331400,-1.87001,-0.989,187.99333,"March 08, 18",-0.00989
2018-03-07,184.369995,189.070007,184.320007,189.050003,189.050003,13728900,13728900,4.68001,2.538,187.48001,"March 07, 18",0.02538
2018-03-06,185.190002,188.009995,184.820007,187.369995,187.369995,17856100,17856100,2.17999,1.177,186.73333,"March 06, 18",0.01177
2018-03-05,179.410004,181.949997,177.070007,181.600006,181.600006,15656700,15656700,2.19,1.221,180.20667,"March 05, 18",0.01221
2018-03-02,178.009995,180.229996,175.449997,179.759995,179.759995,18909100,18909100,1.75,0.983,178.48,"March 02, 18",0.00983
2018-03-01,186.179993,187.479996,180.050003,181.990005,181.990005,17286300,17286300,-4.18999,-2.251,183.17333,"March 01, 18",-0.02251
2018-02-28,187.25,188.240005,185,186.139999,186.139999,19367600,19367600,-1.11,-0.593,186.46,"February 28, 18",-0.00593
2018-02-27,192.589996,193.567001,187.210007,188.259995,188.259995,23218500,23218500,-4.33,-2.248,189.679,"February 27, 18",-0.02248
2018-02-26,194.460007,195.149994,190.649994,194.190002,194.190002,19463100,19463100,-0.27001,-0.139,193.33,"February 26, 18",-0.00139
2018-02-23,190.179993,193.404999,189.949997,193.289993,193.289993,16937300,16937300,3.11,1.635,192.215,"February 23, 18",0.01635
2018-02-22,190.199997,190.740005,187.770004,188.75,188.75,12282800,12282800,-1.45,-0.762,189.08667,"February 22, 18",-0.00762
2018-02-21,189.369995,193.169998,188.460007,188.820007,188.820007,22071600,22071600,-0.54999,-0.29,190.15,"February 21, 18",-0.0029
2018-02-20,183.669998,188.830002,183,187.190002,187.190002,14854900,14854900,3.52,1.916,186.34,"February 20, 18",0.01916
2018-02-16,186.75,188.270004,183.539993,183.679993,183.679993,16008400,16008400,-3.07001,-1.644,185.16333,"February 16, 18",-0.01644
2018-02-15,189.25,189.559998,184.431,187.449997,187.449997,14361100,14361100,-1.8,-0.951,187.147,"February 15, 18",-0.00951
2018-02-14,179.220001,186.929993,178.899994,186.759995,186.759995,21047400,21047400,7.53999,4.207,184.19666,"February 14, 18",0.04207
2018-02-13,177.419998,182.149994,177,179.25,179.25,15507000,15507000,1.83,1.031,179.46666,"February 13, 18",0.01031
2018-02-12,180.440002,180.789993,175.085999,177.440002,177.440002,18280300,18280300,-3,-1.663,177.772,"February 12, 18",-0.01663
2018-02-09,175.119995,177.615997,168.880005,176.669998,176.669998,28049500,28049500,1.55,0.885,174.38867,"February 09, 18",0.00885
2018-02-08,182.270004,183.100006,171.389999,173.699997,173.699997,32051300,32051300,-8.57001,-4.702,176.06333,"February 08, 18",-0.04702
2018-02-07,183.5,186.830002,180.300003,180.300003,180.300003,19672100,19672100,-3.2,-1.744,182.47667,"February 07, 18",-0.01744
2018-02-06,174.720001,185.589996,174.169998,185.169998,185.169998,35804500,35804500,10.45,5.981,181.64333,"February 06, 18",0.05981
2018-02-05,183.699997,190.470001,179.899994,180.529999,180.529999,31084000,31084000,-3.17,-1.726,183.63333,"February 05, 18",-0.01726
2018-02-02,194.789993,195.679993,186.800003,187.309998,187.309998,32233900,32233900,-7.48,-3.84,189.93,"February 02, 18",-0.0384
2018-02-01,192.75,199.490005,191.139999,192.220001,192.220001,52628900,52628900,-0.53,-0.275,194.28334,"February 01, 18",-0.00275
2018-01-31,202.820007,206.199997,202.800003,204.289993,204.289993,26982500,26982500,1.46999,0.725,204.43,"January 31, 18",0.00725
2018-01-30,198.679993,202.539993,196.490005,199.660004,199.660004,23377500,23377500,0.98001,0.493,199.56333,"January 30, 18",0.00493
2018-01-29,204.830002,205.690002,201.820007,203.009995,203.009995,21908600,21908600,-1.82001,-0.889,203.50667,"January 29, 18",-0.00889
2018-01-26,200.330002,205.229996,199.210007,205.220001,205.220001,23768600,23768600,4.89,2.441,203.22,"January 26, 18",0.02441
2018-01-25,196.339996,199.589996,194.100006,198.330002,198.330002,23421600,23421600,1.99001,1.014,197.34,"January 25, 18",0.01014
2018-01-24,194.710007,198.860001,192.399994,195.529999,195.529999,34497300,34497300,0.81999,0.421,195.59666,"January 24, 18",0.00421
2018-01-23,185.279999,192.399994,183.539993,192.279999,192.279999,31305900,31305900,7,3.778,189.40666,"January 23, 18",0.03778
2018-01-22,184.975006,185.039993,181.679993,184.020004,184.020004,16016300,16016300,-0.955,-0.516,183.58,"January 22, 18",-0.00516
2018-01-19,185.149994,185.238998,182.800003,184.050003,184.050003,15349300,15349300,-1.09999,-0.594,184.02967,"January 19, 18",-0.00594
2018-01-18,184.279999,185.845001,182.690002,184.399994,184.399994,14190700,14190700,0.12,0.065,184.31167,"January 18, 18",0.00065
2018-01-17,183.300003,184.800003,179.320007,183.830002,183.830002,21346500,21346500,0.53,0.289,182.65,"January 17, 18",0.00289
